Differential Evolution Results
Function: Ackley
Dimensions: 3

Generation	Best Fitness	Best Position
159	0.7541717507	[0.1558 -0.009366 0.03213]
160	0.7541717507	[0.1558 -0.009366 0.03213]
161	0.7541717507	[0.1558 -0.009366 0.03213]
162	0.7541717507	[0.1558 -0.009366 0.03213]
163	0.7541717507	[0.1558 -0.009366 0.03213]
164	0.7541717507	[0.1558 -0.009366 0.03213]
165	0.7541717507	[0.1558 -0.009366 0.03213]
166	0.7541717507	[0.1558 -0.009366 0.03213]
167	0.7541717507	[0.1558 -0.009366 0.03213]
168	0.7541717507	[0.1558 -0.009366 0.03213]
169	0.6600741895	[0.08595 0.03327 0.1094]
170	0.4367806203	[-0.007086 0.06255 -0.08604]
171	0.4367806203	[-0.007086 0.06255 -0.08604]
172	0.4367806203	[-0.007086 0.06255 -0.08604]
173	0.4367806203	[-0.007086 0.06255 -0.08604]
174	0.4367806203	[-0.007086 0.06255 -0.08604]
175	0.4367806203	[-0.007086 0.06255 -0.08604]
176	0.4367806203	[-0.007086 0.06255 -0.08604]
177	0.3826168072	[-0.001002 -0.08859 -0.03957]
178	0.3826168072	[-0.001002 -0.08859 -0.03957]
179	0.3826168072	[-0.001002 -0.08859 -0.03957]
180	0.3068666513	[-0.06702 -0.03967 0.02693]
181	0.3068666513	[-0.06702 -0.03967 0.02693]
182	0.2748233097	[0.03347 0.06815 0.003471]
183	0.2748233097	[0.03347 0.06815 0.003471]
184	0.0977356784	[0.03347 0.001292 0.003471]
185	0.0977356784	[0.03347 0.001292 0.003471]
186	0.0977356784	[0.03347 0.001292 0.003471]
187	0.0977356784	[0.03347 0.001292 0.003471]
188	0.0977356784	[0.03347 0.001292 0.003471]
189	0.0977356784	[0.03347 0.001292 0.003471]
190	0.0370436137	[0.002597 0.01115 0.008797]
191	0.0370436137	[0.002597 0.01115 0.008797]
192	0.0370436137	[0.002597 0.01115 0.008797]
193	0.0370436137	[0.002597 0.01115 0.008797]
194	0.0370436137	[0.002597 0.01115 0.008797]
195	0.0148293789	[0.006098 0.0001338 0.0006339]
196	0.0148293789	[0.006098 0.0001338 0.0006339]
197	0.0148293789	[0.006098 0.0001338 0.0006339]
198	0.0148293789	[0.006098 0.0001338 0.0006339]
199	0.0117288139	[0.001452 0.003361 0.003249]
200	0.0117288139	[0.001452 0.003361 0.003249]
201	0.0096858250	[-0.001681 0.001292 0.003471]
202	0.0096630110	[-0.001681 0.001263 0.003471]
203	0.0096630110	[-0.001681 0.001263 0.003471]
204	0.0041736680	[-0.00145 -0.000118 0.00103]
205	0.0040913455	[-0.001527 -0.0007151 0.0004607]
206	0.0040913455	[-0.001527 -0.0007151 0.0004607]
207	0.0040913455	[-0.001527 -0.0007151 0.0004607]
208	0.0033463951	[-0.0002463 0.0003492 -0.001368]
209	0.0026711139	[-0.0002867 0.001078 -0.0002642]
210	0.0026711139	[-0.0002867 0.001078 -0.0002642]
211	0.0013955841	[-8.03e-05 -0.0003144 0.0005065]
212	0.0013955841	[-8.03e-05 -0.0003144 0.0005065]
213	0.0012925703	[-8.03e-05 -0.0003144 -0.0004531]
214	0.0008855084	[0.0001389 -0.0003136 0.0001688]
215	0.0008855084	[0.0001389 -0.0003136 0.0001688]
216	0.0008855084	[0.0001389 -0.0003136 0.0001688]
217	0.0008517949	[0.0002367 0.0002563 -0.0001164]
218	0.0002998089	[-0.0001009 -5.512e-05 5.993e-05]
219	0.0002998089	[-0.0001009 -5.512e-05 5.993e-05]
220	0.0002998089	[-0.0001009 -5.512e-05 5.993e-05]
221	0.0002998089	[-0.0001009 -5.512e-05 5.993e-05]
222	0.0001776435	[-2.418e-05 -6.684e-05 -2.928e-05]
223	0.0001776435	[-2.418e-05 -6.684e-05 -2.928e-05]
224	0.0001776435	[-2.418e-05 -6.684e-05 -2.928e-05]
225	0.0000638615	[-9.031e-06 3.359e-06 2.591e-05]
226	0.0000638615	[-9.031e-06 3.359e-06 2.591e-05]
227	0.0000638615	[-9.031e-06 3.359e-06 2.591e-05]
228	0.0000638615	[-9.031e-06 3.359e-06 2.591e-05]
229	0.0000247799	[-9.031e-06 3.359e-06 -4.72e-06]
230	0.0000247799	[-9.031e-06 3.359e-06 -4.72e-06]
231	0.0000247799	[-9.031e-06 3.359e-06 -4.72e-06]
232	0.0000247799	[-9.031e-06 3.359e-06 -4.72e-06]
233	0.0000247799	[-9.031e-06 3.359e-06 -4.72e-06]
234	0.0000247799	[-9.031e-06 3.359e-06 -4.72e-06]
235	0.0000247799	[-9.031e-06 3.359e-06 -4.72e-06]
236	0.0000165524	[-2.565e-06 -6.659e-06 -6.65e-07]
237	0.0000107339	[-3.276e-07 2.497e-06 -3.906e-06]
238	0.0000107339	[-3.276e-07 2.497e-06 -3.906e-06]
239	0.0000078856	[8.469e-07 3.13e-06 1.07e-06]
240	0.0000046009	[-1.109e-06 1.447e-06 8.031e-07]
241	0.0000026768	[-1.005e-06 -5.633e-07 1.303e-07]
242	0.0000026768	[-1.005e-06 -5.633e-07 1.303e-07]
243	0.0000026768	[-1.005e-06 -5.633e-07 1.303e-07]
244	0.0000026768	[-1.005e-06 -5.633e-07 1.303e-07]
245	0.0000026768	[-1.005e-06 -5.633e-07 1.303e-07]
246	0.0000026768	[-1.005e-06 -5.633e-07 1.303e-07]
247	0.0000026768	[-1.005e-06 -5.633e-07 1.303e-07]
248	0.0000026768	[-1.005e-06 -5.633e-07 1.303e-07]
249	0.0000006068	[-2.495e-07 -8.04e-08 -1.855e-08]
250	0.0000001932	[-1.374e-08 -8.04e-08 -1.855e-08]
251	0.0000001910	[-1.374e-08 -8.04e-08 -1.358e-08]
252	0.0000001910	[-1.374e-08 -8.04e-08 -1.358e-08]
253	0.0000001910	[-1.374e-08 -8.04e-08 -1.358e-08]
254	0.0000001910	[-1.374e-08 -8.04e-08 -1.358e-08]
255	0.0000001910	[-1.374e-08 -8.04e-08 -1.358e-08]
256	0.0000001910	[-1.374e-08 -8.04e-08 -1.358e-08]
257	0.0000001910	[-1.374e-08 -8.04e-08 -1.358e-08]
258	0.0000001910	[-1.374e-08 -8.04e-08 -1.358e-08]
259	0.0000001910	[-1.374e-08 -8.04e-08 -1.358e-08]
260	0.0000001910	[-1.374e-08 -8.04e-08 -1.358e-08]
261	0.0000001910	[-1.374e-08 -8.04e-08 -1.358e-08]
262	0.0000001887	[-1.374e-08 -8.04e-08 5.111e-09]
263	0.0000001887	[-1.374e-08 -8.04e-08 5.111e-09]
264	0.0000000698	[-1.374e-08 -2.643e-08 5.111e-09]
265	0.0000000698	[-1.374e-08 -2.643e-08 5.111e-09]
266	0.0000000698	[-1.374e-08 -2.643e-08 5.111e-09]
267	0.0000000457	[-5.275e-09 1.099e-08 1.556e-08]
268	0.0000000457	[-5.275e-09 1.099e-08 1.556e-08]
269	0.0000000109	[-2.487e-09 3.718e-09 -1.495e-09]
270	0.0000000101	[-1.725e-09 3.718e-09 -1.495e-09]
271	0.0000000101	[-1.725e-09 3.718e-09 -1.495e-09]
272	0.0000000101	[-1.725e-09 3.718e-09 -1.495e-09]
273	0.0000000101	[-1.725e-09 3.718e-09 -1.495e-09]
274	0.0000000101	[-1.725e-09 3.718e-09 -1.495e-09]
275	0.0000000101	[-1.725e-09 3.718e-09 -1.495e-09]
276	0.0000000037	[1.234e-09 -9.997e-10 -3.975e-11]
277	0.0000000037	[1.234e-09 -9.997e-10 -3.975e-11]
278	0.0000000036	[-1.062e-09 1.04e-09 -4.266e-10]
279	0.0000000036	[-1.062e-09 1.04e-09 -4.266e-10]
280	0.0000000036	[-1.062e-09 1.04e-09 -4.266e-10]
281	0.0000000036	[-1.062e-09 1.04e-09 -4.266e-10]
282	0.0000000030	[-1.114e-09 -6.895e-10 -1.588e-10]
283	0.0000000026	[-7.879e-10 6.937e-10 -4.304e-10]
284	0.0000000010	[-5.27e-11 3.568e-10 -2.374e-10]
285	0.0000000010	[-5.27e-11 3.568e-10 -2.374e-10]
286	0.0000000010	[-5.27e-11 3.568e-10 -2.374e-10]
287	0.0000000010	[-2.732e-11 3.568e-10 -2.374e-10]
288	0.0000000009	[2.76e-10 -1.501e-10 2.258e-10]
289	0.0000000009	[2.76e-10 -1.501e-10 2.258e-10]
290	0.0000000009	[2.76e-10 -1.501e-10 2.258e-10]
291	0.0000000005	[-2.02e-10 -6.586e-11 1.92e-11]
292	0.0000000004	[-5.815e-11 -9.26e-11 -1.25e-10]
293	0.0000000003	[9.897e-11 1.086e-11 -7.013e-11]
294	0.0000000003	[9.897e-11 1.086e-11 -7.013e-11]
295	0.0000000001	[-5.491e-12 3.691e-11 -3.261e-11]
296	0.0000000001	[-5.491e-12 3.691e-11 -3.261e-11]
297	0.0000000001	[-5.491e-12 3.691e-11 -3.261e-11]
298	0.0000000001	[-5.491e-12 3.691e-11 -3.261e-11]
299	0.0000000001	[-5.491e-12 3.691e-11 -3.261e-11]
300	0.0000000001	[-5.491e-12 3.691e-11 -3.261e-11]
301	0.0000000000	[1.075e-12 -1.396e-11 -1.494e-12]
302	0.0000000000	[1.075e-12 -1.396e-11 -1.494e-12]
303	0.0000000000	[1.075e-12 -1.396e-11 -1.494e-12]
304	0.0000000000	[1.075e-12 -1.396e-11 -1.494e-12]
305	0.0000000000	[1.075e-12 -1.396e-11 -1.494e-12]
306	0.0000000000	[4.394e-12 -1.172e-11 2.225e-12]
307	0.0000000000	[4.116e-12 1.96e-12 1.513e-12]
308	0.0000000000	[4.116e-12 1.96e-12 1.513e-12]
309	0.0000000000	[4.116e-12 1.96e-12 1.513e-12]
310	0.0000000000	[4.116e-12 1.96e-12 1.513e-12]
311	0.0000000000	[4.116e-12 1.96e-12 1.513e-12]
312	0.0000000000	[4.285e-14 4.274e-12 -1.259e-15]
313	0.0000000000	[8.394e-13 -1.938e-12 1.127e-12]
314	0.0000000000	[8.138e-13 -9.199e-13 -1.698e-12]
315	0.0000000000	[8.138e-13 -9.199e-13 -1.698e-12]
316	0.0000000000	[8.138e-13 -9.199e-13 -1.698e-12]
317	0.0000000000	[-1.768e-12 -1.955e-13 1.205e-13]
318	0.0000000000	[4.245e-13 1.45e-13 -2.499e-14]
319	0.0000000000	[4.245e-13 1.45e-13 -2.499e-14]
320	0.0000000000	[4.245e-13 1.45e-13 -2.499e-14]
321	0.0000000000	[4.245e-13 1.45e-13 -2.499e-14]
322	0.0000000000	[4.245e-13 1.45e-13 -2.499e-14]
323	0.0000000000	[-1.305e-13 -1.955e-13 1.205e-13]
324	0.0000000000	[-1.305e-13 -1.955e-13 1.205e-13]
325	0.0000000000	[-1.305e-13 -1.955e-13 1.205e-13]
326	0.0000000000	[-7.15e-14 -1.472e-13 5.029e-14]
327	0.0000000000	[-7.15e-14 -1.472e-13 5.029e-14]
328	0.0000000000	[-7.15e-14 -1.472e-13 5.029e-14]
329	0.0000000000	[-7.15e-14 -1.123e-13 5.029e-14]
330	0.0000000000	[-7.15e-14 -1.123e-13 5.029e-14]
331	0.0000000000	[-7.15e-14 -1.123e-13 5.029e-14]
332	0.0000000000	[1.033e-13 4.419e-14 -2.177e-14]
333	0.0000000000	[1.033e-13 4.419e-14 -2.177e-14]
334	0.0000000000	[-7.15e-14 -3.805e-14 5.029e-14]
335	0.0000000000	[-7.15e-14 -3.805e-14 5.029e-14]
336	0.0000000000	[-7.15e-14 -3.805e-14 -9.65e-15]
337	0.0000000000	[-1.933e-15 -5.646e-14 -2.901e-14]
338	0.0000000000	[-1.248e-14 -1.126e-14 -4.096e-14]
339	0.0000000000	[2.689e-14 9.546e-15 1.085e-14]
340	0.0000000000	[2.689e-14 9.546e-15 1.085e-14]
341	0.0000000000	[-2.005e-14 1.079e-14 -8.322e-15]
342	0.0000000000	[7.349e-15 8.144e-15 -1.259e-15]
343	0.0000000000	[7.349e-15 8.144e-15 -1.259e-15]
344	0.0000000000	[7.349e-15 8.144e-15 -1.259e-15]
345	0.0000000000	[7.349e-15 8.144e-15 -1.259e-15]
346	0.0000000000	[7.349e-15 8.144e-15 -1.259e-15]
347	0.0000000000	[7.349e-15 8.144e-15 -1.259e-15]
348	0.0000000000	[7.349e-15 8.144e-15 -1.259e-15]
349	0.0000000000	[7.349e-15 8.144e-15 -1.259e-15]
350	0.0000000000	[-6.344e-15 1.988e-15 5.092e-15]
351	0.0000000000	[-3.1e-15 -9.138e-15 1.781e-15]
352	0.0000000000	[6.578e-15 1.573e-15 -1.708e-15]
353	0.0000000000	[-1.335e-15 3.349e-16 -3.377e-15]
354	0.0000000000	[-1.335e-15 3.349e-16 -3.377e-15]
355	0.0000000000	[-1.335e-15 3.349e-16 -3.377e-15]
356	0.0000000000	[-6.253e-16 -1.578e-15 -4.978e-17]
357	0.0000000000	[-6.253e-16 -1.578e-15 -4.978e-17]
358	0.0000000000	[-6.253e-16 -1.578e-15 -4.978e-17]
359	0.0000000000	[-6.253e-16 -1.578e-15 -4.978e-17]
360	0.0000000000	[-6.253e-16 -1.578e-15 -4.978e-17]
361	0.0000000000	[-6.253e-16 -1.578e-15 -4.978e-17]
362	0.0000000000	[-1.274e-16 7.885e-16 1.843e-15]
363	0.0000000000	[-1.274e-16 7.885e-16 1.843e-15]
364	0.0000000000	[-2.341e-16 3.441e-16 1.1e-16]
365	0.0000000000	[-2.341e-16 3.441e-16 1.1e-16]
366	0.0000000000	[-2.341e-16 3.441e-16 1.1e-16]
367	0.0000000000	[3.379e-16 1.206e-16 -1.265e-16]
368	0.0000000000	[2.944e-16 1.626e-16 -1.49e-16]
369	0.0000000000	[2.944e-16 1.626e-16 -1.49e-16]
370	0.0000000000	[2.944e-16 1.626e-16 -1.49e-16]
371	0.0000000000	[-1.274e-16 2.157e-16 1.459e-16]
372	0.0000000000	[-2.011e-16 3.582e-16 1.741e-17]
373	0.0000000000	[-2.011e-16 3.582e-16 1.741e-17]
374	0.0000000000	[-2.011e-16 3.582e-16 1.741e-17]
375	0.0000000000	[-2.011e-16 3.582e-16 1.741e-17]
376	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
377	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
378	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
379	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
380	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
381	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
382	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
383	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
384	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
385	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
386	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
387	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
388	0.0000000000	[-4.799e-17 -2.244e-16 1.595e-16]
389	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
390	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
391	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
392	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
393	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
394	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
395	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
396	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
397	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
398	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
399	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
400	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
401	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
402	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
403	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
404	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
405	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
406	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
407	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
408	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
409	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
410	0.0000000000	[-2.802e-17 -4.307e-16 5.814e-17]
